,V_TINY,T_TINY,V_BSbs,T_BSbs,V_BBbs,T_BBbs
0,0.1466666728258133,0.028918361663818358,0.1625,0.03239889144897461,0.10891089290380478,0.15206427574157716
1,0.15555556043982505,0.05280833244323731,0.10625,0.06256613731384278,0.11287128776311875,0.30211734771728516
2,0.14222222715616226,0.0766232967376709,0.13125,0.09184098243713379,0.13267327100038528,0.4494304180145264
3,0.19111111611127854,0.10045647621154785,0.13125,0.12165269851684571,0.12970297038555145,0.5964308738708496
4,0.155555559694767,0.1255965232849121,0.11875,0.15157861709594728,0.13267326802015306,0.7433835506439209
5,0.20444444864988326,0.14971036911010743,0.1375,0.18106446266174317,0.13663366585969924,0.8912362098693848
6,0.20444444715976715,0.17403693199157716,0.18125,0.21076273918151855,0.12970297336578368,1.0384537696838378
7,0.1688888907432556,0.19828805923461915,0.15,0.24049935340881348,0.1455445557832718,1.1859603881835938
8,0.18666667342185975,0.22256593704223632,0.15,0.2701381206512451,0.13168317079544067,1.3333412170410157
9,0.151111114397645,0.24689807891845703,0.1875,0.2995181083679199,0.17029702961444854,1.4802940845489503
10,0.19555556029081345,0.27119016647338867,0.15,0.32899084091186526,0.175247523188591,1.626558256149292
